icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,geo_altitude,squawk,spi,position_source,extra_col_0,temperature,humidity,wind_speed,city,latitude,longitude,distance,delayed
ac498c,FDX5279 ,United States,1730559842.0,1730559842,23.3167,37.6278,10363.2,False,248.09,315.17,0.0,,10713.72,5506.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7939.918658779219,1
acd3a4,CXK609  ,United States,1730559839.0,1730559839,-112.1673,39.8883,2926.08,False,68.83,19.65,-0.33,,2910.84,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,843.4854832027931,0
ad5656,CAP2369 ,United States,1730559843.0,1730559843,-90.6478,38.4633,518.16,False,46.66,75.96,0.65,,594.36,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,458.0304264238508,0
a2d2fc,JED281  ,United States,1730559842.0,1730559842,-81.5376,29.5336,518.16,False,53.62,151.96,0.65,,579.12,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1416.195304845121,0
470bec,HAENK   ,Hungary,1730559842.0,1730559842,19.3688,47.8739,1280.16,False,51.82,114.02,-0.98,,1409.7,5172.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7025.1775352057275,0
a7c37a,N6KM    ,United States,1730559551.0,1730559551,-80.4451,25.6524,0.0,False,35.63,85.03,-2.6,,38.1,3622.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1773.6463537026182,0
4acb02,NSZ2CP  ,Sweden,1730559842.0,1730559842,10.8148,55.464,10668.0,False,228.12,46.01,0.0,,10942.32,2303.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6112.617505541847,1
3c665a,VJH721  ,Germany,1730559842.0,1730559842,30.9579,33.0083,11277.6,False,230.51,174.49,0.0,,11460.48,3371.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,8801.439396688726,1
a47597,DAL1958 ,United States,1730559842.0,1730559843,-84.508,33.4326,3375.66,False,177.24,128.4,4.88,,3558.54,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,976.8100376626754,0
4bc8c8,PGT47TA ,Turkey,1730559842.0,1730559842,28.8875,41.3076,6858.0,False,209.89,90.0,-10.73,,7147.56,176.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,8063.1708693462115,0
a61815,N492FT  ,United States,1730559842.0,1730559842,-94.4651,35.2544,10332.72,False,241.12,105.34,-4.23,,10774.68,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,945.621052842915,1
51116f,MBU6837 ,Estonia,1730559841.0,1730559841,-8.8267,35.6459,10988.04,False,229.49,39.54,0.0,,11384.28,,False,0,13.12,49,6.69,New York,40.7128,-74.006,5606.860707380878,1
40814a,AUR606A ,United Kingdom,1730559843.0,1730559843,-2.1981,49.8078,3307.08,False,102.56,49.68,4.23,,3535.68,,False,0,13.12,49,6.69,New York,40.7128,-74.006,5506.071255131853,0
4bc8c7,PGT7ZJ  ,Turkey,1730559842.0,1730559842,20.9852,43.3965,11277.6,False,248.15,107.12,0.0,,11711.94,406.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7403.381270285616,1
e49445,AZU2407 ,Brazil,1730559843.0,1730559843,-47.6046,-23.4978,4030.98,False,145.05,69.44,-6.83,,4267.2,,False,0,13.12,49,6.69,New York,40.7128,-74.006,7615.7880985305155,0
4bc8c2,PGT5XC  ,Turkey,1730559720.0,1730559843,22.3516,44.8457,10081.26,False,260.37,132.36,-0.33,,10454.64,6415.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7401.875004928237,1
ab0361,AAL1620 ,United States,1730559776.0,1730559776,-111.9965,33.4379,,True,0.0,272.81,,,,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,582.7666762317298,0
4bc8c1,PGT20YH ,Turkey,1730559842.0,1730559842,21.5771,45.3922,10668.0,False,261.82,132.37,-0.33,,11056.62,1173.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7317.274469491033,1
3c6662,DLH1748 ,Germany,1730559842.0,1730559842,18.3395,44.5199,11894.82,False,247.4,131.71,0.0,,12298.68,4367.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7157.464951172545,1
801680,AXB1154 ,India,1730559832.0,1730559834,77.0786,28.5687,251.46,False,74.99,104.7,-3.25,,220.98,,False,0,13.12,49,6.69,New York,40.7128,-74.006,11776.865244811688,0
a4624c,N38168  ,United States,1730559842.0,1730559842,-73.4214,40.7347,53.34,False,35.29,314.41,0.0,,121.92,,False,0,13.12,49,6.69,New York,40.7128,-74.006,49.449960092352846,0
3c666e,DLH2682 ,Germany,1730559843.0,1730559843,14.0212,45.3854,11285.22,False,237.51,164.55,0.0,,11750.04,1000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6816.629166264077,1
511170,MBU6444 ,Estonia,1730559842.0,1730559843,11.2299,49.4779,1501.14,False,113.16,124.63,8.78,,1661.16,6663.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6415.320435800864,0
a710fe,N55420  ,United States,1730559842.0,1730559842,-77.3852,37.6627,1554.48,False,61.54,128.21,0.33,,1630.68,,False,0,13.12,49,6.69,New York,40.7128,-74.006,447.0227093726216,0
440295,OEDRU   ,Austria,1730559841.0,1730559842,11.3475,47.2581,480.06,False,4.24,165.96,0.0,,624.84,,False,0,13.12,49,6.69,New York,40.7128,-74.006,6535.68409359421,0
e80268,LPE2259 ,Chile,1730559708.0,1730559708,-77.1582,-11.9331,480.06,False,78.68,153.6,-3.9,,685.8,,False,0,13.12,49,6.69,New York,40.7128,-74.006,5837.417874773357,0
3d23b9,DELTX   ,Germany,1730559842.0,1730559842,9.9314,54.1134,152.4,False,52.58,163.52,-3.25,,350.52,7000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6118.311065726719,0
ac3679,N8860B  ,United States,1730559825.0,1730559825,-89.6143,40.8029,152.4,False,26.32,175.52,-2.93,,251.46,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,204.5628198010164,0
801699,AXB1130 ,India,1730559842.0,1730559843,76.9473,28.5989,784.86,False,89.75,105.63,1.3,,784.86,,False,0,13.12,49,6.69,New York,40.7128,-74.006,11768.877575776205,0
51115f,ESILM   ,Estonia,1730559843.0,1730559843,2.7741,50.4734,2438.4,False,88.14,50.92,0.0,,2636.52,5632.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5815.772752054566,0
3c6672,DLH1258 ,Germany,1730559843.0,1730559843,27.6812,36.5113,2956.56,False,148.44,100.18,-6.83,,3078.48,7641.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,8320.605060569616,0
48cb15,TVP7451 ,Poland,1730559842.0,1730559843,18.2053,49.7139,8366.76,False,182.99,336.82,-5.53,,8633.46,2662.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6846.13907578013,0
a8e37c,DAL1889 ,United States,1730559839.0,1730559839,-84.4244,33.6358,,True,0.0,90.0,,,,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,957.2413108649848,0
a007bd,N1005B  ,United States,1730559842.0,1730559842,-123.0959,45.0377,1836.42,False,90.47,14.83,0.33,,1775.46,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1288.376732366416,0
3c6675,DLH2LX  ,Germany,1730559842.0,1730559842,10.727,49.3522,7315.2,False,222.26,300.3,0.0,,7688.58,1000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6388.842336224357,0
3442cc,ANE43HN ,Spain,1730559723.0,1730559723,3.9283,39.9315,1950.72,False,136.25,67.11,-6.18,,2293.62,,False,0,13.12,49,6.69,New York,40.7128,-74.006,6388.006097295104,0
ac234f,UAL1479 ,United States,1730559842.0,1730559843,-96.6105,41.8573,9144.0,False,192.16,250.45,0.0,,9387.84,1343.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,745.2602359335831,0
a1b2ee,JBU2293 ,United States,1730559842.0,1730559842,-79.1687,27.9833,10363.2,False,244.19,198.17,0.0,,10957.56,2644.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1489.0716380307524,1
ad5679,DAL2401 ,United States,1730559842.0,1730559842,-81.7034,35.1725,10911.84,False,262.48,52.73,3.9,,11422.38,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,905.6381643900719,1
ac101f,SWA1985 ,United States,1730559842.0,1730559842,-90.5366,35.5005,10668.0,False,231.43,176.43,0.0,,11140.44,2175.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,751.6591681461163,1
471efa,WZZ385Y ,Hungary,1730559842.0,1730559843,13.3285,57.3877,10226.04,False,283.98,138.75,4.88,,10340.34,6502.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6172.4869238268675,1
3c667a,DLH1RJ  ,Germany,1730559843.0,1730559843,9.674,48.699,6705.6,False,199.74,324.22,0.0,,7048.5,612.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6351.752150552905,0
acdffc,DAL1479 ,United States,1730559791.0,1730559791,-84.4369,33.646,,True,5.14,210.94,,,,3770.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,955.8317474141584,0
a4ab05,N40HP   ,United States,1730559842.0,1730559842,-79.9716,32.9925,1402.08,False,85.71,143.54,0.0,,1524.0,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1007.8964949465364,0
471eff,WZZ2TJ  ,Hungary,1730559842.0,1730559843,5.0779,42.8986,10668.0,False,218.26,224.81,-0.33,,11041.38,647.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6320.097791145009,1
ad90a3,AAL1908 ,United States,1730559841.0,1730559841,-115.1212,36.0772,,True,4.89,151.88,,,,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,362.72201897072296,0
3d7f7c,FNK1    ,Germany,1730559842.0,1730559842,9.729,54.0624,2887.98,False,68.94,179.57,3.9,,3063.24,25.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6108.307216799851,0
adb96b,CAP3134 ,United States,1730559780.0,1730559780,-72.646,40.8215,91.44,False,53.08,176.67,-1.95,,251.46,,False,0,13.12,49,6.69,New York,40.7128,-74.006,115.4571351526737,0
e80279,LPE2245 ,Chile,1730559842.0,1730559843,-75.5069,-7.1901,10668.0,False,229.35,35.04,-0.33,,11399.52,,False,0,13.12,49,6.69,New York,40.7128,-74.006,5305.992531153879,1
ac3688,SWA2968 ,United States,1730559751.0,1730559842,-76.674,39.1814,,True,0.0,143.44,,,,,False,0,13.12,49,6.69,New York,40.7128,-74.006,284.4046888031649,0
ad3006,EJA949  ,United States,1730559842.0,1730559842,-80.1199,26.1602,1775.46,False,124.78,251.49,0.0,,1874.52,3012.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1710.0926331204307,0
48cb00,SPTVA   ,Poland,1730559843.0,1730559843,20.0547,51.9803,1684.02,False,61.23,52.17,-3.58,,1790.7,4132.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6830.7249438146555,0
a59529,N459SP  ,United States,1730559843.0,1730559843,-96.6401,32.9574,1188.72,False,46.23,124.57,3.25,,1226.82,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1269.8015738762647,0
40812d,EZY68KG ,United Kingdom,1730559842.0,1730559842,29.9076,35.0266,10370.82,False,242.42,287.67,-0.33,,10599.42,4135.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,8580.680436804863,1
a34268,SKW4081 ,United States,1730559684.0,1730559684,-123.162,49.1994,,True,2.31,191.25,,,,1613.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1730.5876589615252,0
adecb6,DAL2632 ,United States,1730559766.0,1730559771,-95.9225,41.3309,373.38,False,65.13,143.67,-4.23,,426.72,7215.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,693.6867159421312,0
a46e85,N385GT  ,United States,1730559842.0,1730559843,-84.0133,32.824,2042.16,False,77.63,138.49,0.0,,2164.08,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1054.433843383735,0
a4ab11,N40JA   ,United States,1730559574.0,1730559574,-74.3137,39.9191,60.96,False,43.85,121.08,-2.28,,160.02,,False,0,13.12,49,6.69,New York,40.7128,-74.006,91.93168347668572,0
e8026c,LAN602  ,Chile,1730559561.0,1730559561,-118.4349,33.9457,,True,3.86,250.31,,,,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,21.25031065004627,0
acdfea,N929DF  ,United States,1730559834.0,1730559840,-76.4375,36.5954,662.94,False,53.03,39.09,-1.3,,731.52,,False,0,13.12,49,6.69,New York,40.7128,-74.006,503.63668308279216,0
408134,BAW667  ,United Kingdom,1730559842.0,1730559842,-1.8331,49.2181,10355.58,False,229.65,10.45,0.0,,10774.68,2342.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5552.25239317768,1
a34e97,DAL2775 ,United States,1730559842.0,1730559842,-87.9869,38.0746,10363.2,False,223.03,319.77,-0.33,,10767.06,7264.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,423.41778713925777,1
ac1042,SWA992  ,United States,1730559843.0,1730559843,-89.7388,33.6928,10363.2,False,220.45,224.62,0.0,,10881.36,5665.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,927.2203565379397,1
a46e6a,FFT1733 ,United States,1730559842.0,1730559842,-82.9205,29.1119,9403.08,False,239.34,323.92,11.05,,9959.34,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1478.8152511440276,0
ace6df,NKS3790 ,United States,1730559843.0,1730559843,-84.0029,42.2572,3817.62,False,165.59,305.52,3.9,,3909.06,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,303.08788921160357,0
a3b86c,DAL1218 ,United States,1730559843.0,1730559843,-92.7254,34.3484,11582.4,False,200.95,233.75,0.33,,12054.84,7454.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,947.2942728343895,1
aadc96,N79952  ,United States,1730559842.0,1730559842,-83.4482,32.302,632.46,False,55.68,231.75,0.0,,708.66,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1125.5073151060972,0
a4c527,RPA4553 ,United States,1730559842.0,1730559843,-75.4777,42.2035,10058.4,False,273.78,116.32,-0.33,,10309.86,2276.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,206.21973481539447,1
ac21e4,DAL2288 ,United States,1730559841.0,1730559841,-110.2843,34.5481,9136.38,False,219.18,245.6,-0.33,,9342.12,2607.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,734.6007795162328,0
adda1e,AAL1021 ,United States,1730559842.0,1730559842,-90.3338,42.523,9090.66,False,261.36,90.68,-9.43,,9334.5,7370.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,234.51828603681088,0
3455da,VOE1MA  ,Spain,1730559842.0,1730559842,7.7121,46.6665,10744.2,False,227.16,33.08,5.2,,11201.4,6763.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6318.92392704686,1
a69b92,ASA929  ,United States,1730559842.0,1730559843,-121.8665,47.2351,4617.72,False,154.95,303.9,-0.33,,4472.94,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1495.210233414746,0
a4b294,RPA4391 ,United States,1730559842.0,1730559842,-75.8976,42.0596,9753.6,False,194.12,299.01,0.0,,10005.06,3041.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,217.71856080953535,0
800396,AXB840  ,India,1730559822.0,1730559822,55.3691,25.1028,3291.84,False,147.98,124.52,8.78,,3276.6,,False,0,13.12,49,6.69,New York,40.7128,-74.006,11043.361696519667,0
3c65a2,DLH762  ,Germany,1730559842.0,1730559842,46.8371,40.9021,11887.2,False,263.53,101.49,0.0,,12108.18,6416.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,9178.006737886693,1
adda24,AAL2034 ,United States,1730559842.0,1730559842,-100.6162,32.4634,9753.6,False,219.85,265.44,0.0,,10172.7,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1552.9592983797272,0
a94b4d,UAL1334 ,United States,1730559842.0,1730559842,-115.3887,35.886,4008.12,False,145.73,256.11,9.43,,4008.12,7326.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,330.6773426321754,0
a247b8,EJA246  ,United States,1730559842.0,1730559842,-78.9402,35.8813,1059.18,False,101.87,225.82,-7.8,,1158.24,5327.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,688.1624285844302,0
ace796,N930VT  ,United States,1730559842.0,1730559842,-89.0306,34.8098,7620.0,False,178.83,59.01,0.0,,7985.76,7467.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,794.0691558148726,0
4b187f,SWR242  ,Switzerland,1730559841.0,1730559842,26.8649,37.3766,11277.6,False,245.62,136.44,0.33,,11605.26,3027.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,8203.465946539167,1
4bb5d6,MNB552  ,Turkey,1730559843.0,1730559843,16.9713,45.7994,9448.8,False,265.1,112.23,0.0,,9890.76,5552.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6990.7404619209365,0
ae61b3,CONGO63 ,United States,1730559547.0,1730559547,-104.8194,38.9654,1965.96,False,44.4,349.99,-2.93,,1988.82,263.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1318.6031348310828,0
ade106,N9936V  ,United States,1730559842.0,1730559842,-121.3715,43.9563,2057.4,False,33.44,202.62,0.33,,1996.44,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1132.1604896106294,0
e8020b,LPE2123 ,Chile,1730559842.0,1730559843,-76.6742,-12.4014,5707.38,False,188.89,116.01,11.05,,6057.9,,False,0,13.12,49,6.69,New York,40.7128,-74.006,5886.606006635826,0
ab649a,DAL979  ,United States,1730559842.0,1730559842,-113.3398,37.078,10690.86,False,268.95,56.31,0.0,,10767.06,2062.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,556.9460416600033,1
a6eb61,FRV545  ,United States,1730559842.0,1730559842,-92.6038,40.9406,6705.6,False,124.02,247.05,0.0,,6911.34,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,428.6536469857919,0
440248,EJU71EZ ,Austria,1730559842.0,1730559842,-0.0016,45.0419,11277.6,False,221.01,208.65,0.0,,11643.36,1111.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5850.020593093392,1
3c65c3,DLH5EM  ,Germany,1730559826.0,1730559826,8.4931,50.0361,-7.62,False,71.77,69.88,-2.6,,175.26,1000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6210.630255286472,0
adb7ee,SKW5819 ,United States,1730559842.0,1730559842,-91.3677,46.068,6111.24,False,181.83,322.13,-10.4,,6141.72,2410.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,553.650971504144,0
3c65c2,DLH9FL  ,Germany,1730559563.0,1730559563,8.5932,50.0503,,True,7.72,340.31,,,,7677.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6216.492345425911,0
ad3add,N9511D  ,United States,1730559681.0,1730559681,-86.5097,30.5057,15.24,False,35.62,190.82,-3.9,,68.58,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1265.9043357566486,0
a5d26d,N47406  ,United States,1730559842.0,1730559842,-75.5842,40.0854,518.16,False,43.04,24.73,-0.33,,571.5,,False,0,13.12,49,6.69,New York,40.7128,-74.006,151.0079694645495,0
a69b8e,JTL525  ,United States,1730559843.0,1730559843,-100.6963,31.6057,12496.8,False,174.61,315.48,0.0,,12992.1,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1627.7259438162425,1
a14a03,N182VP  ,United States,1730559841.0,1730559841,-94.3999,42.0487,1767.84,False,67.55,266.07,0.0,,1813.56,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,561.4023413644313,0
a5829d,SKW4711 ,United States,1730559842.0,1730559842,-104.3889,39.1236,3947.16,False,161.14,2.2,0.0,,4008.12,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1359.6453903801403,0
a05776,AAL1025 ,United States,1730559842.0,1730559842,-102.325,31.9949,10058.4,False,253.33,81.47,0.0,,10477.5,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1503.0671673487282,1
4b1880,SWR146  ,Switzerland,1730559843.0,1730559843,48.3174,40.493,11887.2,False,253.63,107.96,0.0,,12138.66,3004.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,9293.88908704014,1
a0f4a2,DAL767  ,United States,1730559842.0,1730559842,-81.9386,41.2954,10363.2,False,213.28,273.04,0.0,,10690.86,2605.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,478.8592705811036,1
a6f23d,DAL683  ,United States,1730559843.0,1730559843,-90.6165,41.3065,9745.98,False,198.79,267.33,0.0,,10050.78,1607.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,256.9730959674279,0
3c5ee8,EWG5ZF  ,Germany,1730559833.0,1730559840,-13.3456,36.9695,10668.0,False,220.01,213.65,0.0,,11117.58,3762.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5177.315226400053,1
3c5ee7,EWG9XU  ,Germany,1730559843.0,1730559843,14.1517,46.4178,11902.44,False,237.08,137.73,0.0,,12344.4,7710.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6768.144790781116,1
3c5ee6,EWG4K   ,Germany,1730559842.0,1730559842,9.2402,48.7869,11887.2,False,227.36,148.79,0.0,,12344.4,1000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6318.782691624956,1
3c5ee5,EWG20F  ,Germany,1730559839.0,1730559842,-11.0374,36.3974,11285.22,False,238.51,216.23,0.33,,11711.94,2573.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5391.208999064053,1
86d6ac,JAL726  ,Japan,1730559838.0,1730559838,108.9638,-3.3974,11879.58,False,252.88,40.46,0.0,,12687.3,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,14078.463734215136,1
3c5ee9,EWG902  ,Germany,1730559842.0,1730559842,25.4176,40.8708,11269.98,False,245.96,136.19,0.0,,11628.12,7663.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7864.649531637897,1
a9653d,AAL782  ,United States,1730559842.0,1730559842,-87.4154,36.548,10370.82,False,206.07,245.67,0.0,,10828.02,1422.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,592.0352146330074,1
80168a,AXB1174 ,India,1730559842.0,1730559842,76.4415,29.2637,7909.56,False,208.53,347.03,6.83,,8359.14,,False,0,13.12,49,6.69,New York,40.7128,-74.006,11681.90684024125,0
3c65c6,DLH25N  ,Germany,1730559843.0,1730559843,8.5727,49.0392,7231.38,False,241.92,5.61,-11.38,,7627.62,5323.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6262.543349003682,0
3c65c8,DLH62Y  ,Germany,1730559842.0,1730559842,11.9428,47.6096,7307.58,False,243.35,180.73,8.45,,7696.2,6670.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6557.132837799855,0
a902e3,N68WS   ,United States,1730559842.0,1730559842,-88.3152,42.311,815.34,False,125.99,355.08,0.0,,891.54,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,74.34468549061776,0
a0a718,N141HB  ,United States,1730559842.0,1730559842,-77.0008,42.1586,2148.84,False,49.66,39.96,0.0,,2194.56,,False,0,13.12,49,6.69,New York,40.7128,-74.006,297.3507599466431,0
3c5ee4,EWG7GM  ,Germany,1730559842.0,1730559842,5.614,44.49,11879.58,False,210.86,199.23,0.33,,12275.82,2527.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6279.168407085632,1
800373,AIC850  ,India,1730559658.0,1730559659,77.0662,28.5471,251.46,False,66.63,103.39,-3.58,,220.98,,False,0,13.12,49,6.69,New York,40.7128,-74.006,11778.617826024565,0
a17721,FFL1168 ,United States,1730559790.0,1730559790,-80.5307,27.9323,182.88,False,45.32,333.73,-0.98,,205.74,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1538.4597279452034,0
3c5ee2,EWG1ZH  ,Germany,1730559842.0,1730559843,-3.8357,39.767,11269.98,False,236.45,202.38,0.0,,11521.44,2611.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5803.008418870974,1
ad41cd,SWA3278 ,United States,1730559842.0,1730559842,-112.3451,34.5645,7277.1,False,209.22,140.99,-11.7,,7429.5,6622.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,545.849671779579,0
3c5ee1,EWG6RG  ,Germany,1730559842.0,1730559842,-4.8003,43.9188,11277.6,False,228.0,211.72,-0.33,,11567.16,1134.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5545.170776690505,1
ad41ed,AAL2045 ,United States,1730559662.0,1730559696,-92.626,30.3513,10363.2,False,223.9,280.46,0.0,,10911.84,1136.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1355.161073958567,1
3c5ef9,EWG8LX  ,Germany,1730559843.0,1730559843,15.4492,45.7099,11582.4,False,212.51,320.99,0.0,,12031.98,5625.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6894.4985356788875,1
80169f,VTAKV   ,India,1730559680.0,1730559681,132.0834,32.3266,10972.8,False,208.92,240.66,0.0,,11681.46,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,9620.902291211047,1
3c65cf,DLH8RP  ,Germany,1730559842.0,1730559843,4.2343,51.2299,11582.4,False,226.29,288.56,-0.33,,12054.84,610.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5881.455484560735,1
3c5ef8,EWG8P   ,Germany,1730559843.0,1730559843,10.28,49.252,7010.4,False,225.35,55.04,-0.33,,7376.16,7654.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6364.58254232876,0
3c65ce,DLH7NM  ,Germany,1730559842.0,1730559842,19.7859,45.232,11285.22,False,256.69,138.9,0.0,,11681.46,7667.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7210.244262664239,1
80169d,IGO2607 ,India,1730559842.0,1730559842,77.3375,28.5513,2286.0,False,153.24,132.96,13.0,,2369.82,,False,0,13.12,49,6.69,New York,40.7128,-74.006,11788.244913591296,0
ad8a61,N97148  ,United States,1730559567.0,1730559574,-78.6788,39.4588,1851.66,False,64.38,272.75,0.65,,1927.86,,False,0,13.12,49,6.69,New York,40.7128,-74.006,422.0856365868286,0
ac7183,N900ZZ  ,United States,1730559558.0,1730559566,-93.7824,36.8934,2400.3,False,82.83,152.64,0.33,,2438.4,6522.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,765.8982346644286,0
a94b48,UAL1235 ,United States,1730559843.0,1730559843,-112.6375,33.4129,10972.8,False,217.62,284.79,0.0,,11178.54,2672.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,524.2921932014141,1
ac6a8f,N9AW    ,United States,1730559843.0,1730559843,9.2649,47.6881,1935.48,False,98.85,186.27,-3.25,,2087.88,2533.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6374.156058510486,0
