callsign,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,geo_altitude,position_source,extra_col_0
,1733862295.0,1733862296,-83.2884,28.4693,12496.8,False,250.04,14.29,0.0,,False,0
,1733862030.0,1733862117,0.7845,40.6225,7459.98,False,214.11,73.96,-9.75,,False,0
,1733862270.0,1733862292,-107.022,39.997,10363.2,False,208.15,275.1,0.33,,False,0
AAL990  ,1733862273.0,1733862288,-84.5887,33.5475,3573.78,False,131.7,89.78,-6.83,,False,0
,1733862306.0,1733862311,-97.9774,37.0652,13106.4,False,251.86,353.08,0.0,,False,0
N6851X  ,1733862313.0,1733862313,-87.8297,44.7538,3680.46,False,145.82,349.84,0.0,,False,0
,1733862287.0,1733862289,29.6944,40.2588,5029.2,False,137.5,272.57,-8.78,,False,0
PDU70   ,1733862311.0,1733862312,-86.5517,40.3086,1524.0,False,64.0,53.5,-0.33,,False,0
DAL2417 ,1733862273.0,1733862311,-84.7361,33.7451,3970.02,False,152.4,87.68,-4.23,,False,0
N39CL   ,1733862304.0,1733862310,-118.6959,34.0877,2072.64,False,42.19,74.44,-0.33,,False,0
CGTSI   ,1733862163.0,1733862163,-83.4669,42.2969,6400.8,False,143.02,77.11,0.0,,False,0
N308AV  ,1733862271.0,1733862287,-96.0591,33.3796,1722.12,False,121.59,176.85,0.0,,False,0
,1733862116.0,1733862116,87.0881,18.9696,10668.0,False,235.78,133.76,0.0,,False,0
AAL3291 ,1733862288.0,1733862288,-84.5145,35.8191,10972.8,False,231.69,340.68,0.33,,False,0
DAL2825 ,1733862034.0,1733862034,-88.9169,37.7283,10363.2,False,223.66,329.6,0.0,,False,0
AAL1286 ,1733862307.0,1733862307,-97.5187,34.8434,9791.7,False,192.39,184.14,-4.88,,False,0
AAL1573 ,1733862225.0,1733862272,-73.6039,39.977,7299.96,False,195.13,209.54,13.33,,False,0
QFA1940 ,1733862310.0,1733862311,153.0991,-26.4752,6842.76,False,181.55,341.67,7.15,,False,0
SKW4608 ,1733862311.0,1733862311,-84.7538,34.3503,6118.86,False,218.49,341.18,12.35,,False,0
TKJ8ZU  ,1733862313.0,1733862313,11.6324,48.1335,11277.6,False,219.46,124.4,0.0,,False,0
,1733862228.0,1733862228,-111.7009,33.6667,1402.08,False,51.54,26.05,-0.65,,False,0
N311TW  ,1733862312.0,1733862312,-78.4546,35.0374,1173.48,False,47.73,210.43,-0.98,,False,0
N1578F  ,1733862198.0,1733862198,-81.1115,29.0259,114.3,False,55.68,332.49,0.65,,False,0
FDX5391 ,1733862263.0,1733862263,141.0934,34.7622,10058.4,False,332.77,79.49,0.0,,False,0
,1733862307.0,1733862307,-97.4079,35.4518,731.52,False,73.54,137.27,-0.65,,False,0
KLM91K  ,1733862309.0,1733862313,5.0608,52.8408,5844.54,False,165.61,31.67,11.38,,False,0
ASI978  ,1733862032.0,1733862032,-97.3541,30.6773,1036.32,False,45.69,277.77,-0.33,,False,0
N366M   ,1733862312.0,1733862312,-82.0906,28.1732,5516.88,False,100.7,341.84,-0.65,,False,0
AAL2470 ,1733862246.0,1733862246,-110.1206,37.5595,9753.6,False,236.74,254.76,0.33,,False,0
ATN3431 ,1733862066.0,1733862067,-81.851,38.3801,9433.56,False,265.57,115.22,0.98,,False,0
ASA970  ,1733862169.0,1733862169,-122.3893,45.5597,1447.8,False,137.37,89.14,15.28,,False,0
QFA1891 ,1733862312.0,1733862312,145.997,-37.2624,6431.28,False,177.93,236.68,-9.43,,False,0
CXK345  ,1733862187.0,1733862187,-81.5861,31.2132,487.68,False,46.69,71.37,1.63,,False,0
AUA15   ,1733862293.0,1733862310,18.4254,47.7298,8138.16,False,229.46,96.69,4.88,,False,0
N159JH  ,1733862313.0,1733862313,-120.8315,37.6487,7048.5,False,194.55,261.48,-10.4,,False,0
EAI76M  ,1733862312.0,1733862312,-1.6148,52.3009,739.14,False,93.24,28.69,-4.88,,False,0
UAL1513 ,1733862294.0,1733862295,-104.605,46.7735,11887.2,False,258.81,112.44,0.0,,False,0
SKW5844 ,1733862312.0,1733862312,-87.272,41.9649,2362.2,False,98.77,270.0,-3.58,,False,0
AAL465  ,1733862300.0,1733862302,-81.5595,34.4336,6103.62,False,212.54,31.04,-9.1,,False,0
JAL42   ,1733862277.0,1733862277,125.0101,37.1928,12496.8,False,333.45,88.67,0.0,,False,0
JIA5575 ,1733862310.0,1733862312,-75.3096,39.5191,4587.24,False,159.48,220.42,10.08,,False,0
N845MA  ,1733862053.0,1733862053,-111.6771,40.1515,1303.02,False,38.28,311.19,5.85,,False,0
CTM3826 ,1733862179.0,1733862310,3.7732,47.3067,4846.32,False,152.32,336.73,-7.48,,False,0
DAL2299 ,1733862183.0,1733862275,-81.3071,31.49,11277.6,False,257.77,25.03,0.0,,False,0
SKW3689 ,1733862143.0,1733862143,-122.7261,46.4279,6118.86,False,195.03,358.64,-10.4,,False,0
KFS12   ,1733862163.0,1733862163,-83.7966,42.2778,1424.94,False,115.5,71.57,0.0,,False,0
CFG4CL  ,1733862311.0,1733862312,5.7144,49.9688,10401.3,False,201.9,39.0,-11.7,,False,0
KLM641  ,1733862271.0,1733862274,-73.2461,40.6673,1996.44,False,129.13,216.41,-4.88,,False,0
SWA1660 ,1733862309.0,1733862309,-81.0772,30.5515,11597.64,False,220.42,182.68,0.0,,False,0
JNA088  ,1733862311.0,1733862311,121.9329,25.124,10058.4,False,247.58,14.93,0.0,,False,0
BAW5DW  ,1733862291.0,1733862294,-3.6031,47.7761,11277.6,False,246.29,203.51,0.0,,False,0
LYM3915 ,1733862119.0,1733862191,-91.6405,43.0205,10972.8,False,210.76,297.32,0.0,,False,0
ELY5110 ,1733862303.0,1733862303,44.2059,41.6716,5958.84,False,198.14,255.57,9.43,,False,0
N145SL  ,1733862307.0,1733862307,-84.3939,33.1984,12192.0,False,158.87,338.34,0.0,,False,0
,1733862166.0,1733862245,-77.2618,38.9789,2575.56,False,135.85,201.32,11.05,,False,0
,1733862162.0,1733862162,-78.9768,34.2816,11590.02,False,195.81,214.94,0.0,,False,0
DAL413  ,1733862304.0,1733862310,-117.6378,34.3822,7254.24,False,248.06,53.18,6.83,,False,0
N68HA   ,1733862312.0,1733862312,-83.8597,34.9498,12192.0,False,215.91,340.66,0.0,,False,0
DLH1LF  ,1733862312.0,1733862312,10.5801,49.9619,9448.8,False,184.7,90.64,0.0,,False,0
ASA568  ,1733862178.0,1733862178,-115.4689,45.1691,10058.4,False,256.43,122.8,0.0,,False,0
EFW3XB  ,1733862313.0,1733862313,-0.6376,50.8249,3657.6,False,134.09,79.16,-9.43,,False,0
EJM5    ,1733862307.0,1733862307,-78.2738,42.1409,12496.8,False,278.08,118.51,-0.33,,False,0
N7235E  ,1733862253.0,1733862287,-95.8202,33.4095,2994.66,False,82.95,356.8,0.0,,False,0
MNB379  ,1733862035.0,1733862035,78.3532,27.7639,11887.2,False,283.24,113.21,0.0,,False,0
ASH6017 ,1733862310.0,1733862310,-92.4641,33.1535,10363.2,False,186.33,188.73,-0.33,,False,0
EJU13YH ,1733862312.0,1733862313,12.4518,43.2499,11574.78,False,224.11,300.33,0.33,,False,0
,1733862183.0,1733862187,-84.4269,30.3903,10668.0,False,251.89,140.72,0.0,,False,0
ACA967  ,1733862061.0,1733862061,-60.1781,13.5181,6705.6,False,212.81,296.87,9.75,,False,0
LOG91YC ,1733862313.0,1733862313,-1.5386,52.9055,10668.0,False,211.9,338.79,0.0,,False,0
EJA860  ,1733862306.0,1733862307,-79.497,43.3784,12496.8,False,282.58,108.14,0.0,,False,0
EZY82AB ,1733862129.0,1733862129,0.0017,39.3788,8526.78,False,219.78,15.34,6.5,,False,0
ACA131  ,1733862249.0,1733862249,-102.1819,51.7657,12192.0,False,231.58,280.24,-0.33,,False,0
SWA634  ,1733862285.0,1733862285,-122.795,45.2688,2537.46,False,140.57,336.72,-4.88,,False,0
N6091F  ,1733862254.0,1733862287,-96.2951,32.8323,1158.24,False,32.9,296.97,2.6,,False,0
,1733862304.0,1733862304,-118.4355,34.4392,1950.72,False,132.53,23.08,-0.65,,False,0
WUK9BX  ,1733862312.0,1733862312,14.2595,50.2044,2331.72,False,135.44,66.26,-9.43,,False,0
,1733862086.0,1733862086,-93.0063,38.2801,9966.96,False,149.12,255.0,-7.48,,False,0
SWR736  ,1733862313.0,1733862313,7.4772,51.086,11574.78,False,226.14,344.7,0.33,,False,0
SWR558F ,1733862313.0,1733862313,9.55,48.9005,10759.44,False,222.49,14.87,9.1,,False,0
SWA4296 ,1733862229.0,1733862229,-112.5994,33.3644,2712.72,False,125.73,65.85,-5.85,,False,0
AAL2839 ,1733862024.0,1733862117,-93.6447,37.939,11582.4,False,185.61,216.77,0.0,,False,0
EZY97JU ,1733862312.0,1733862312,-3.1649,52.7306,4381.5,False,182.67,1.29,-22.43,,False,0
,1733862311.0,1733862311,-118.3813,33.7093,1181.1,False,43.85,22.05,0.0,,False,0
SKW4749 ,1733862273.0,1733862287,-97.0299,33.2979,10668.0,False,205.76,165.37,-0.33,,False,0
ACA336  ,1733862249.0,1733862249,-107.1142,52.2727,9448.8,False,274.62,110.51,-0.33,,False,0
BCS741  ,1733862312.0,1733862312,27.1596,37.9665,10363.2,False,203.18,326.67,0.33,,False,0
SKW291H ,1733862306.0,1733862307,-98.154,35.2595,2773.68,False,155.34,85.44,-6.83,,False,0
BCS708  ,1733862313.0,1733862313,17.9305,50.1157,10363.2,False,240.55,335.35,0.0,,False,0
J8CRU   ,1733862061.0,1733862061,-59.7389,13.0966,1493.52,False,80.05,250.87,2.28,,False,0
JBU578  ,1733862311.0,1733862311,-121.0926,37.377,7459.98,False,240.3,88.77,4.55,,False,0
SWR4TH  ,1733862313.0,1733862313,7.7282,47.1914,6400.8,False,190.56,233.56,0.33,,False,0
EJU83EJ ,1733862313.0,1733862313,10.4547,42.6005,11582.4,False,225.87,322.22,0.33,,False,0
UPS5556 ,1733862123.0,1733862187,-90.8475,43.7892,7886.7,False,228.53,285.54,-4.88,,False,0
AAL1635 ,1733862221.0,1733862221,-87.2119,36.4099,10668.0,False,299.75,78.52,0.0,,False,0
N65903  ,1733862059.0,1733862059,-122.0328,47.1759,998.22,False,54.17,341.74,-0.33,,False,0
JIA5101 ,1733862312.0,1733862312,-74.271,40.9253,8816.34,False,204.66,216.21,-5.85,,False,0
UAL2296 ,1733862269.0,1733862269,-116.7532,46.9715,10050.78,False,255.09,98.82,0.0,,False,0
N727EF  ,1733862308.0,1733862309,-81.1703,30.4417,10607.04,False,186.41,177.47,-4.88,,False,0
RPA4506 ,1733862308.0,1733862308,-77.977,38.1693,10363.2,False,189.09,221.8,0.33,,False,0
,1733862246.0,1733862246,16.4872,48.0938,853.44,False,119.79,218.2,9.43,,False,0
EJU69TH ,1733862167.0,1733862170,-5.4706,41.9263,11590.02,False,224.12,25.57,-0.33,,False,0
TGW808  ,1733862313.0,1733862313,138.3294,33.452,11887.2,False,305.18,58.72,-0.65,,False,0
QFA609  ,1733862313.0,1733862313,153.0792,-27.7647,6134.1,False,216.34,210.59,10.73,,False,0
QFA410  ,1733862312.0,1733862312,146.4264,-36.5657,9441.18,False,270.92,53.8,0.0,,False,0
DAL2891 ,1733862310.0,1733862310,-75.0801,41.3035,8221.98,False,189.64,299.76,9.75,,False,0
AEA19JQ ,1733862304.0,1733862304,-8.8763,38.9506,3261.36,False,144.52,64.71,14.63,,False,0
N600RK  ,1733862304.0,1733862304,-77.6161,35.9319,3764.28,False,130.32,141.41,-6.5,,False,0
QFA641  ,1733862312.0,1733862312,146.4835,-35.7071,9753.6,False,218.38,259.96,0.0,,False,0
UAL2027 ,1733862313.0,1733862313,-121.7941,38.1802,5676.9,False,205.91,35.95,11.7,,False,0
N67KK   ,1733862313.0,1733862313,-122.4308,38.0969,1280.16,False,70.45,208.81,0.65,,False,0
UPS285  ,1733862313.0,1733862313,12.1301,58.3973,9448.8,False,251.54,166.28,0.0,,False,0
AAL1813 ,1733862085.0,1733862085,-82.2916,35.6671,10972.8,False,218.15,334.58,0.0,,False,0
AUA4BZ  ,1733862312.0,1733862313,13.2933,47.8856,10751.82,False,210.95,89.02,-4.55,,False,0
MSTG95  ,1733862061.0,1733862061,-98.0726,49.8734,1493.52,False,116.27,111.0,0.0,,False,0
,1733862305.0,1733862305,28.4549,42.5495,10668.0,False,232.83,153.77,0.0,,False,0
ELY328  ,1733862313.0,1733862313,13.7022,44.9221,10668.0,False,228.63,127.41,0.0,,False,0
SWA2570 ,1733862034.0,1733862310,-91.0378,38.4,10005.06,False,262.77,117.52,-5.85,,False,0
LXJ537  ,1733862312.0,1733862312,-118.1128,33.9017,3566.16,False,190.65,143.01,12.35,,False,0
DAL856  ,1733862273.0,1733862287,-96.8473,33.0138,3710.94,False,119.58,228.84,-2.6,,False,0
DAL1059 ,1733862311.0,1733862311,-85.5233,34.1735,6461.76,False,227.29,107.66,-10.73,,False,0
BBA14   ,1733862118.0,1733862120,-74.2568,47.9802,12946.38,False,256.12,355.05,0.33,,False,0
QFA407  ,1733862313.0,1733862313,148.1488,-36.0956,9745.98,False,171.95,235.36,0.0,,False,0
DAL1454 ,1733862274.0,1733862306,-82.4909,42.0281,6454.14,False,223.59,103.84,9.43,,False,0
DLH52Y  ,1733862313.0,1733862313,11.9774,47.9289,6019.8,False,196.27,185.11,9.75,,False,0
UAL292  ,1733862275.0,1733862275,-89.9694,41.0341,8343.9,False,292.63,66.59,-12.68,,False,0
DAL470  ,1733862087.0,1733862117,-94.1738,38.2382,10668.0,False,283.64,76.9,0.0,,False,0
JBU221  ,1733862167.0,1733862167,-75.8385,37.2552,10363.2,False,208.95,205.37,0.0,,False,0
EDV5089 ,1733862313.0,1733862313,-79.6943,36.3579,9144.0,False,197.55,216.42,0.98,,False,0
KLM89E  ,1733862311.0,1733862313,6.9044,53.7149,11894.82,False,193.18,44.24,0.0,,False,0
JBU1439 ,1733862088.0,1733862310,-92.3329,34.586,10363.2,False,165.97,233.7,0.0,,False,0
EJU96BN ,1733862313.0,1733862313,12.0677,51.0804,9966.96,False,239.83,211.85,5.53,,False,0
JBU1373 ,1733862313.0,1733862313,-80.4325,35.1141,10363.2,False,204.82,201.67,0.0,,False,0
ACA1122 ,1733862313.0,1733862313,-87.7682,47.7643,10652.76,False,244.3,114.24,0.0,,False,0
SWR1LK  ,1733862313.0,1733862313,8.5491,47.8108,4267.2,False,157.03,177.75,-5.2,,False,0
,1733862310.0,1733862310,-92.0914,34.7159,9753.6,False,167.96,242.65,0.0,,False,0
N246CB  ,1733862310.0,1733862310,-118.7089,34.2281,1905.0,False,55.54,285.58,0.0,,False,0
KAL024  ,1733862311.0,1733862312,-123.419,38.6132,8084.82,False,243.99,326.18,6.5,,False,0
JST972  ,1733862177.0,1733862177,140.7183,-36.9125,9761.22,False,226.59,283.66,0.0,,False,0
FLE1849 ,1733862159.0,1733862160,-122.3547,46.0709,10972.8,False,230.53,1.28,0.0,,False,0
ASA505  ,1733862306.0,1733862311,-99.7537,33.48,10363.2,False,211.71,314.8,0.0,,False,0
BCS752  ,1733862266.0,1733862266,19.6328,44.7083,11582.4,False,235.04,279.96,0.0,,False,0
DLH6AJ  ,1733862313.0,1733862313,11.9372,48.3523,1729.74,False,117.78,104.16,4.55,,False,0
QFA408  ,1733862313.0,1733862313,148.1969,-35.4941,10668.0,False,233.87,52.78,0.0,,False,0
QFA402  ,1733862224.0,1733862287,151.0831,-33.7368,1150.62,False,127.26,353.97,-2.28,,False,0
AAL1877 ,1733862312.0,1733862312,-72.9999,41.7122,8587.74,False,204.81,225.51,8.13,,False,0
QFA505  ,1733862313.0,1733862313,152.8725,-28.2069,8496.3,False,230.71,201.59,5.2,,False,0
EJU43KJ ,1733862312.0,1733862312,4.6956,52.273,38.1,False,62.22,57.49,-3.9,,False,0
QFA670  ,1733862313.0,1733862313,144.386,-36.9309,4419.6,False,190.13,120.94,-12.03,,False,0
QFA883  ,1733862294.0,1733862294,137.2591,-35.045,7063.74,False,231.02,271.02,0.0,,False,0
BBC350  ,1733862109.0,1733862109,86.4713,25.1697,12489.18,False,280.46,108.5,0.0,,False,0
QFA905  ,1733862313.0,1733862313,153.3599,-26.9017,4099.56,False,181.11,180.98,15.28,,False,0
SDM6622 ,1733862049.0,1733862049,101.3875,53.1428,9753.6,False,220.42,301.84,0.33,,False,0
N59AP   ,1733862313.0,1733862313,-73.9753,41.6349,12725.4,False,202.36,204.48,-7.8,,False,0
AAL2028 ,1733862312.0,1733862312,-73.8198,40.8111,2232.66,False,134.03,282.86,17.23,,False,0
SWA500  ,1733862309.0,1733862312,-98.1728,29.7216,3924.3,False,182.48,117.72,4.23,,False,0
QFA501  ,1733862312.0,1733862312,151.0073,-33.0323,4922.52,False,160.28,171.32,-8.45,,False,0
IBE07TA ,1733862312.0,1733862312,-1.7248,50.5596,9662.16,False,243.38,203.15,7.8,,False,0
SJO445  ,1733862311.0,1733862311,138.1296,35.1398,7315.2,False,182.38,266.93,0.0,,False,0
RPA3662 ,1733862306.0,1733862306,-79.745,43.6184,716.28,False,103.7,46.41,-5.53,,False,0
FFT1916 ,1733862313.0,1733862313,-82.063,39.5238,10972.8,False,191.96,178.46,0.0,,False,0
ZKWKF   ,1733862134.0,1733862134,175.1529,-37.8496,762.0,False,51.19,174.23,0.33,,False,0
EZS12HU ,1733862313.0,1733862313,11.6518,44.0329,10972.8,False,231.6,301.47,0.0,,False,0
MAL8093 ,1733862249.0,1733862249,-105.2016,50.4014,11887.2,False,246.21,87.13,0.0,,False,0
EJU65ED ,1733862313.0,1733862313,6.6881,51.0255,11887.2,False,209.73,148.34,-0.33,,False,0
AAL2405 ,1733862289.0,1733862292,-106.3252,40.6323,8534.4,False,201.54,296.7,0.0,,False,0
ASA486  ,1733862170.0,1733862223,-119.174,37.6107,10005.06,False,206.66,275.28,-4.55,,False,0
EGE78   ,1733862305.0,1733862305,-82.0426,35.9368,6499.86,False,128.98,41.77,5.2,,False,0
KAP613  ,1733862269.0,1733862269,-71.0578,42.2578,670.56,False,92.57,19.14,-4.88,,False,0
DAL1208 ,1733862307.0,1733862311,-73.618,42.491,4587.24,False,210.92,90.28,-5.53,,False,0
DAL1485 ,1733862231.0,1733862231,-84.7955,33.7097,3116.58,False,167.63,286.77,6.18,,False,0
,1733862228.0,1733862228,-112.1025,32.9588,1592.58,False,44.88,25.1,-2.28,,False,0
AFR1181 ,1733862312.0,1733862312,1.6602,49.2264,2567.94,False,138.39,142.7,-8.13,,False,0
N324CH  ,1733862231.0,1733862231,-84.5966,33.6107,2811.78,False,131.26,193.6,16.91,,False,0
AFR29LP ,1733862313.0,1733862313,13.2014,51.4299,11277.6,False,192.35,74.33,0.0,,False,0
MAL7092 ,1733862057.0,1733862057,-99.333,49.4885,11582.4,False,226.4,281.67,-0.33,,False,0
N199PG  ,1733862253.0,1733862287,-96.2485,32.8953,640.08,False,45.28,1.3,-0.65,,False,0
,1733862249.0,1733862249,-107.9702,51.0382,10972.8,False,189.95,279.67,0.0,,False,0
NSH9    ,1733862267.0,1733862267,-99.1416,46.8103,12496.8,False,257.79,98.95,0.33,,False,0
JBU753  ,1733862312.0,1733862312,-76.5162,36.0855,10980.42,False,205.31,204.9,0.0,,False,0
DAL837  ,1733862313.0,1733862313,-122.9695,37.5387,10363.2,False,214.92,252.3,0.0,,False,0
JIA5139 ,1733862215.0,1733862215,-84.3876,38.7472,2400.3,False,136.66,289.12,-9.43,,False,0
UTY2230 ,1733862217.0,1733862217,151.7665,-26.72,8618.22,False,164.56,298.17,2.6,,False,0
SWA1067 ,1733862304.0,1733862304,-117.3289,34.255,2735.58,False,158.72,166.5,-9.1,,False,0
N63JT   ,1733862285.0,1733862285,-85.9162,34.2692,9745.98,False,161.06,289.01,0.0,,False,0
COL474  ,1733862275.0,1733862275,-90.8876,41.4126,10972.8,False,176.81,225.94,0.0,,False,0
AUA17   ,1733862312.0,1733862312,27.2494,37.1262,10668.0,False,277.35,141.85,0.0,,False,0
ROU1910 ,1733862209.0,1733862209,-119.592,49.8019,3017.52,False,130.15,235.3,16.58,,False,0
,1733862061.0,1733862313,-85.5111,41.165,7277.1,False,193.46,310.25,-4.88,,False,0
CNK9    ,1733862246.0,1733862246,-112.5147,40.9882,12192.0,False,199.84,357.2,0.0,,False,0
SKW3641 ,1733862313.0,1733862313,-108.4629,37.9802,10972.8,False,173.44,346.62,0.0,,False,0
UAL1899 ,1733862310.0,1733862310,-73.8619,40.9379,3322.32,False,159.08,301.38,10.08,,False,0
ATN3387 ,1733862311.0,1733862312,-83.7361,39.4938,769.62,False,83.03,216.94,-4.23,,False,0
SWA4381 ,1733862229.0,1733862229,-112.4646,34.157,8328.66,False,196.48,320.1,-5.2,,False,0
SKW3905 ,1733862313.0,1733862313,-92.0294,44.4641,7010.4,False,196.34,125.94,-0.33,,False,0
RAX007  ,1733862293.0,1733862301,-85.1902,40.2529,9745.98,False,162.56,219.74,0.33,,False,0
DAL317  ,1733862312.0,1733862312,-80.5583,43.8665,9753.6,False,195.28,287.0,0.0,,False,0
SWA2223 ,1733862309.0,1733862309,-91.8776,32.4988,12192.0,False,181.3,232.61,0.0,,False,0
RVJ19   ,1733862115.0,1733862115,-77.204,40.172,8534.4,False,185.95,251.11,-2.28,,False,0
,1733862310.0,1733862310,-80.5598,34.3507,8145.78,False,272.36,59.46,-4.55,,False,0
ASH6136 ,1733862227.0,1733862227,-77.8923,37.5317,6400.8,False,195.77,22.72,0.33,,False,0
RPA4747 ,1733862312.0,1733862313,-75.9479,40.8492,4526.28,False,176.84,107.96,-6.18,,False,0
,1733862295.0,1733862295,-100.7249,46.5305,10668.0,False,251.42,104.58,0.0,,False,0
QXE2120 ,1733862308.0,1733862312,-120.5734,39.0502,10363.2,False,211.39,343.02,-0.33,,False,0
MSTG87  ,1733862061.0,1733862061,-98.002,49.7417,891.54,False,76.67,215.72,-4.55,,False,0
SWA3603 ,1733862230.0,1733862231,-84.8679,31.6522,11582.4,False,217.16,326.5,-0.33,,False,0
ITY224  ,1733862313.0,1733862313,4.3339,49.2601,10965.18,False,247.98,307.58,0.0,,False,0
ITY4LI  ,1733862312.0,1733862313,10.3223,44.5406,9334.5,False,218.61,152.23,5.2,,False,0
N401BC  ,1733862288.0,1733862288,-98.4707,30.5061,11582.4,False,172.71,283.08,0.0,,False,0
UAL718  ,1733862191.0,1733862191,-99.4122,19.3637,6195.06,False,199.64,268.97,11.38,,False,0
AFR79AM ,1733862309.0,1733862313,24.4568,60.3762,2468.88,False,152.57,64.64,-6.5,,False,0
DAL2525 ,1733862310.0,1733862310,-74.131,43.0118,9753.6,False,183.71,271.44,0.0,,False,0
ASA122  ,1733862260.0,1733862261,-122.7784,45.3361,2049.78,False,141.31,335.02,-6.83,,False,0
ACA7313 ,1733862311.0,1733862312,-85.5226,40.2201,11277.6,False,292.17,43.79,0.0,,False,0
SKW6452 ,1733862295.0,1733862295,-103.1952,41.4045,11285.22,False,251.61,88.95,-0.65,,False,0
GAC451H ,1733862313.0,1733862313,6.6338,51.2231,510.54,False,77.07,52.59,-5.2,,False,0
JBU688  ,1733862310.0,1733862313,-118.13,33.6467,4762.5,False,192.14,82.15,5.53,,False,0
CNS5    ,1733862310.0,1733862310,-93.3996,31.4492,12192.0,False,164.44,249.3,0.0,,False,0
DAL2129 ,1733862294.0,1733862296,-81.6248,27.2114,9624.06,False,234.02,327.11,6.83,,False,0
SWA3366 ,1733862305.0,1733862305,-90.6695,38.8987,3710.94,False,181.26,302.25,13.33,,False,0
,1733862028.0,1733862028,-77.2808,39.4499,3398.52,False,177.72,87.01,-2.6,,False,0
CAL052  ,1733862208.0,1733862208,121.2129,25.2128,1638.3,False,139.11,37.34,-4.23,,False,0
EJU91DM ,1733862312.0,1733862313,4.2413,51.9886,2301.24,False,128.95,38.2,-11.05,,False,0
DAL1110 ,1733862291.0,1733862291,-84.4198,33.3901,4488.18,False,191.86,137.28,4.55,,False,0
BCS6DP  ,1733862057.0,1733862242,0.4844,47.339,9128.76,False,195.77,13.53,-4.88,,False,0
UAL2855 ,1733862313.0,1733862313,-87.9002,41.8818,1325.88,False,113.85,173.77,3.58,,False,0
EIN709  ,1733862297.0,1733862297,-6.5888,53.4537,723.9,False,190.2,21.92,-14.96,,False,0
,1733862226.0,1733862226,-111.6426,33.7404,1859.28,False,53.62,3.85,-0.98,,False,0
JBU1528 ,1733862132.0,1733862132,-70.4252,20.7076,5814.06,False,202.8,4.51,7.15,,False,0
HTY216  ,1733862168.0,1733862168,-4.7409,36.3968,731.52,False,72.04,223.84,0.33,,False,0
WJA1697 ,1733862310.0,1733862310,-119.9458,34.7486,9700.26,False,209.43,324.4,9.43,,False,0
,1733862224.0,1733862224,-118.5932,38.0236,10972.8,False,199.49,257.79,0.0,,False,0
SWA3608 ,1733862313.0,1733862313,-86.2902,41.7691,8412.48,False,267.01,89.45,8.45,,False,0
SWA2335 ,1733862270.0,1733862270,-75.3085,39.4652,6949.44,False,243.82,35.47,0.33,,False,0
UPS2971 ,1733862089.0,1733862089,-91.7393,39.2552,10668.0,False,273.89,111.6,0.0,,False,0
EJU91BY ,1733862312.0,1733862312,5.9911,45.1714,10972.8,False,226.87,326.56,-0.33,,False,0
SKW3453 ,1733862309.0,1733862309,-117.0053,43.8192,11277.6,False,242.73,114.01,-0.33,,False,0
PWA901  ,1733862273.0,1733862287,-96.7786,32.9444,1821.18,False,145.0,81.84,8.78,,False,0
N4180F  ,1733862251.0,1733862251,-121.7195,39.7646,320.04,False,53.94,327.07,-0.98,,False,0
MAL7090 ,1733862249.0,1733862249,-103.1331,50.6307,11582.4,False,221.94,272.52,0.0,,False,0
,1733862310.0,1733862310,-90.6088,36.9972,7620.0,False,102.08,176.24,0.0,,False,0
EJU92FW ,1733862129.0,1733862237,4.0997,41.9898,10363.2,False,218.13,52.86,0.0,,False,0
,1733862123.0,1733862125,1.2992,36.1334,11277.6,False,289.71,82.24,0.0,,False,0
